Symbol,Trade,Date,Price,Ex. date,Ex. Price,% chg,Profit,% Profit,Shares,Position value,Cum. Profit,# bars,Profit/bar,MAE,MFE
spx,Long,15/03/1950,  17.450,26/06/1950,  18.110,   3.782%,   0.038,   3.782%,   0.057,   1.000,   0.038,  72.000,   0.001,  -0.917%,  11.175%
spx,Long,31/07/1950,  17.840,1/11/1950,  19.560,   9.641%,   0.100,   9.641%,   0.058,   1.038,   0.138,  66.000,   0.002,   0.000%,  12.780%
spx,Long,2/11/1950,  19.730,3/11/1950,  19.850,   0.608%,   0.007,   0.608%,   0.058,   1.138,   0.145,   2.000,   0.007,   0.000%,   0.608%
spx,Long,10/11/1950,  19.940,16/11/1950,  19.720,  -1.103%,  -0.013,  -1.103%,   0.057,   1.145,   0.132,   5.000,  -0.003,  -1.103%,   0.351%
spx,Long,22/11/1950,  20.160,28/11/1950,  19.560,  -2.976%,  -0.034,  -2.976%,   0.056,   1.132,   0.098,   4.000,  -0.011,  -2.976%,   0.794%
spx,Long,1/12/1950,  19.660,4/12/1950,  19.000,  -3.357%,  -0.037,  -3.357%,   0.056,   1.098,   0.062,   2.000,  -0.037,  -3.357%,   0.000%
spx,Long,7/12/1950,  19.400,8/12/1950,  19.400,   0.000%,   0.000,   0.000%,   0.055,   1.062,   0.062,   2.000,   0.000,   0.000%,   0.000%
spx,Long,18/12/1950,  19.850,22/12/1950,  20.070,   1.108%,   0.012,   1.108%,   0.053,   1.062,   0.073,   5.000,   0.003,   0.000%,   1.108%
spx,Long,27/12/1950,  20.300,7/03/1951,  21.860,   7.685%,   0.082,   7.685%,   0.053,   1.073,   0.156,  48.000,   0.002,   0.000%,   9.360%
spx,Long,12/04/1951,  21.830,15/05/1951,  21.760,  -0.321%,  -0.004,  -0.321%,   0.053,   1.156,   0.152,  24.000,  -0.000,  -0.321%,   4.489%
spx,Long,14/06/1951,  21.840,28/06/1951,  21.100,  -3.388%,  -0.039,  -3.388%,   0.053,   1.152,   0.113,  11.000,  -0.004,  -3.388%,   0.962%
spx,Long,5/07/1951,  21.640,16/07/1951,  21.730,   0.416%,   0.005,   0.416%,   0.051,   1.113,   0.118,   8.000,   0.001,  -0.046%,   1.571%
spx,Long,23/07/1951,  22.100,19/10/1951,  23.320,   5.520%,   0.062,   5.520%,   0.051,   1.118,   0.179,  63.000,   0.001,   0.000%,   7.919%
spx,Long,30/11/1951,  22.880,5/12/1951,  23.070,   0.830%,   0.010,   0.830%,   0.052,   1.179,   0.189,   4.000,   0.003,   0.000%,   1.136%
spx,Long,6/12/1951,  23.340,13/02/1952,  23.920,   2.485%,   0.030,   2.485%,   0.051,   1.189,   0.219,  47.000,   0.001,  -0.171%,   5.656%
spx,Long,17/03/1952,  23.920,15/04/1952,  23.650,  -1.129%,  -0.014,  -1.129%,   0.051,   1.219,   0.205,  21.000,  -0.001,  -1.129%,   1.881%
spx,Long,7/05/1952,  23.810,8/05/1952,  23.860,   0.210%,   0.003,   0.210%,   0.051,   1.205,   0.208,   2.000,   0.003,   0.000%,   0.210%
spx,Long,14/05/1952,  23.680,19/08/1952,  24.890,   5.110%,   0.062,   5.110%,   0.051,   1.208,   0.269,  68.000,   0.001,  -0.507%,   7.897%
spx,Long,31/10/1952,  24.520,12/01/1953,  25.860,   5.465%,   0.069,   5.465%,   0.052,   1.269,   0.339,  47.000,   0.002,   0.000%,   8.728%
spx,Long,13/01/1953,  26.020,16/01/1953,  26.020,   0.000%,   0.000,   0.000%,   0.051,   1.339,   0.339,   4.000,   0.000,   0.000%,   0.423%
spx,Long,20/01/1953,  26.140,21/01/1953,  26.090,  -0.191%,  -0.003,  -0.191%,   0.051,   1.339,   0.336,   2.000,  -0.003,  -0.191%,   0.000%
spx,Long,6/02/1953,  26.510,9/02/1953,  25.690,  -3.093%,  -0.041,  -3.093%,   0.050,   1.336,   0.295,   2.000,  -0.041,  -3.093%,   0.000%
spx,Long,12/03/1953,  26.130,30/03/1953,  25.610,  -1.990%,  -0.026,  -1.990%,   0.050,   1.295,   0.269,  13.000,  -0.002,  -1.990%,   0.765%
spx,Long,5/05/1953,  25.030,7/05/1953,  24.900,  -0.519%,  -0.007,  -0.519%,   0.051,   1.269,   0.262,   3.000,  -0.003,  -0.519%,   0.000%
spx,Long,8/05/1953,  24.900,12/05/1953,  24.740,  -0.643%,  -0.008,  -0.643%,   0.051,   1.262,   0.254,   3.000,  -0.004,  -0.643%,   0.040%
spx,Long,18/05/1953,  24.750,19/05/1953,  24.700,  -0.202%,  -0.003,  -0.202%,   0.051,   1.254,   0.252,   2.000,  -0.003,  -0.202%,   0.000%
spx,Long,20/05/1953,  24.930,28/05/1953,  24.460,  -1.885%,  -0.024,  -1.885%,   0.050,   1.252,   0.228,   7.000,  -0.004,  -1.885%,   0.521%
spx,Long,1/07/1953,  24.240,27/07/1953,  24.070,  -0.701%,  -0.009,  -0.701%,   0.051,   1.228,   0.220,  19.000,  -0.000,  -0.701%,   1.114%
spx,Long,29/07/1953,  24.260,24/08/1953,  24.090,  -0.701%,  -0.009,  -0.701%,   0.050,   1.220,   0.211,  19.000,  -0.000,  -0.701%,   2.391%
spx,Long,30/09/1953,  23.350,5/10/1953,  23.480,   0.557%,   0.007,   0.557%,   0.052,   1.211,   0.218,   4.000,   0.002,   0.000%,   1.028%
spx,Long,9/10/1953,  23.660,29/12/1953,  24.550,   3.762%,   0.046,   3.762%,   0.051,   1.218,   0.264,  53.000,   0.001,  -0.380%,   5.621%
spx,Long,12/01/1954,  24.930,23/02/1954,  25.830,   3.610%,   0.046,   3.610%,   0.051,   1.264,   0.309,  30.000,   0.002,   0.000%,   5.495%
spx,Long,26/02/1954,  26.150,8/06/1954,  28.340,   8.375%,   0.110,   8.375%,   0.050,   1.309,   0.419,  71.000,   0.002,   0.000%,  11.625%
spx,Long,14/06/1954,  28.620,9/08/1954,  30.120,   5.241%,   0.074,   5.241%,   0.050,   1.419,   0.493,  40.000,   0.002,   0.000%,   8.281%
spx,Long,10/08/1954,  30.370,26/08/1954,  30.570,   0.659%,   0.010,   0.659%,   0.049,   1.493,   0.503,  13.000,   0.001,   0.000%,   2.766%
spx,Long,7/09/1954,  30.660,22/10/1954,  32.130,   4.795%,   0.072,   4.795%,   0.049,   1.503,   0.575,  34.000,   0.002,   0.000%,   6.849%
spx,Long,4/11/1954,  32.820,5/11/1954,  32.710,  -0.335%,  -0.005,  -0.335%,   0.048,   1.575,   0.570,   2.000,  -0.005,  -0.335%,   0.000%
spx,Long,8/11/1954,  33.020,17/01/1955,  34.580,   4.724%,   0.074,   4.724%,   0.048,   1.570,   0.644,  49.000,   0.002,   0.000%,  11.296%
spx,Long,21/01/1955,  35.440,1/02/1955,  36.720,   3.612%,   0.059,   3.612%,   0.046,   1.644,   0.703,   8.000,   0.008,   0.000%,   3.612%
spx,Long,2/02/1955,  36.610,8/03/1955,  36.580,  -0.082%,  -0.001,  -0.082%,   0.047,   1.703,   0.702,  24.000,  -0.000,  -0.464%,   2.486%
spx,Long,24/03/1955,  36.930,30/03/1955,  36.520,  -1.110%,  -0.019,  -1.110%,   0.046,   1.702,   0.683,   5.000,  -0.005,  -1.110%,   0.081%
spx,Long,6/04/1955,  37.170,11/05/1955,  37.420,   0.673%,   0.011,   0.673%,   0.045,   1.683,   0.694,  25.000,   0.000,   0.000%,   3.094%
spx,Long,27/05/1955,  37.930,31/05/1955,  37.910,  -0.053%,  -0.001,  -0.053%,   0.045,   1.694,   0.693,   2.000,  -0.001,  -0.053%,   0.000%
spx,Long,2/06/1955,  38.010,4/08/1955,  42.360,  11.444%,   0.194,  11.444%,   0.045,   1.693,   0.887,  45.000,   0.004,   0.000%,  15.128%
spx,Long,31/08/1955,  43.180,26/09/1955,  42.610,  -1.320%,  -0.025,  -1.320%,   0.044,   1.887,   0.862,  18.000,  -0.001,  -1.320%,   5.674%
spx,Long,27/09/1955,  43.580,3/10/1955,  42.490,  -2.501%,  -0.047,  -2.501%,   0.043,   1.862,   0.816,   5.000,  -0.012,  -2.501%,   1.675%
spx,Long,25/10/1955,  42.630,26/10/1955,  42.290,  -0.798%,  -0.014,  -0.798%,   0.043,   1.816,   0.801,   2.000,  -0.014,  -0.798%,   0.000%
spx,Long,3/11/1955,  43.240,14/12/1955,  45.070,   4.232%,   0.076,   4.232%,   0.042,   1.801,   0.877,  28.000,   0.003,   0.000%,   7.331%
spx,Long,21/12/1955,  45.840,22/12/1955,  45.410,  -0.938%,  -0.018,  -0.938%,   0.041,   1.877,   0.860,   2.000,  -0.018,  -0.938%,   0.000%
spx,Long,7/02/1956,  44.600,16/04/1956,  47.960,   7.534%,   0.140,   7.534%,   0.042,   1.860,   1.000,  48.000,   0.003,  -2.646%,   9.574%
spx,Long,9/05/1956,  47.940,10/05/1956,  47.160,  -1.627%,  -0.033,  -1.627%,   0.042,   2.000,   0.967,   2.000,  -0.033,  -1.627%,   0.000%
spx,Long,15/06/1956,  46.370,18/06/1956,  46.170,  -0.431%,  -0.008,  -0.431%,   0.042,   1.967,   0.959,   2.000,  -0.008,  -0.431%,   0.000%
spx,Long,20/06/1956,  46.410,13/08/1956,  48.580,   4.676%,   0.092,   4.676%,   0.042,   1.959,   1.051,  38.000,   0.002,   0.000%,   6.960%
spx,Long,12/10/1956,  47.000,15/10/1956,  46.860,  -0.298%,  -0.006,  -0.298%,   0.044,   2.051,   1.044,   2.000,  -0.006,  -0.298%,   0.000%
spx,Long,18/10/1956,  46.340,22/10/1956,  46.230,  -0.237%,  -0.005,  -0.237%,   0.044,   2.044,   1.040,   3.000,  -0.002,  -0.237%,   0.000%
spx,Long,24/10/1956,  45.930,9/11/1956,  46.340,   0.893%,   0.018,   0.893%,   0.044,   2.040,   1.058,  12.000,   0.002,  -0.762%,   3.636%
spx,Long,3/12/1956,  45.980,4/12/1956,  45.840,  -0.304%,  -0.006,  -0.304%,   0.045,   2.058,   1.052,   2.000,  -0.006,  -0.304%,   0.000%
spx,Long,10/12/1956,  46.800,12/12/1956,  46.130,  -1.432%,  -0.029,  -1.432%,   0.044,   2.052,   1.022,   3.000,  -0.015,  -1.432%,   0.000%
spx,Long,13/12/1956,  46.500,8/01/1957,  46.250,  -0.538%,  -0.011,  -0.538%,   0.043,   2.022,   1.011,  16.000,  -0.001,  -0.925%,   0.366%
spx,Long,7/03/1957,  44.210,24/06/1957,  46.780,   5.813%,   0.117,   5.813%,   0.045,   2.011,   1.128,  76.000,   0.002,  -1.040%,   9.116%
spx,Long,26/06/1957,  47.090,1/08/1957,  47.790,   1.487%,   0.032,   1.487%,   0.045,   2.128,   1.160,  26.000,   0.001,   0.000%,   4.332%
spx,Long,20/11/1957,  39.920,26/11/1957,  40.090,   0.426%,   0.009,   0.426%,   0.054,   2.160,   1.169,   5.000,   0.002,   0.000%,   3.156%
spx,Long,27/11/1957,  41.250,17/12/1957,  39.420,  -4.436%,  -0.096,  -4.436%,   0.053,   2.169,   1.073,  14.000,  -0.007,  -4.436%,   1.139%
spx,Long,14/01/1958,  40.670,13/02/1958,  40.940,   0.664%,   0.014,   0.664%,   0.051,   2.073,   1.087,  23.000,   0.001,   0.000%,   4.401%
spx,Long,14/02/1958,  41.330,18/02/1958,  41.170,  -0.387%,  -0.008,  -0.387%,   0.050,   2.087,   1.079,   3.000,  -0.004,  -0.532%,   0.000%
spx,Long,10/03/1958,  42.210,7/04/1958,  41.330,  -2.085%,  -0.043,  -2.085%,   0.049,   2.079,   1.035,  20.000,  -0.002,  -2.085%,   0.877%
spx,Long,15/04/1958,  42.430,2/02/1959,  55.210,  30.120%,   0.613,  30.120%,   0.048,   2.035,   1.648, 202.000,   0.003,  -0.778%,  32.076%
spx,Long,27/02/1959,  55.410,1/04/1959,  55.690,   0.505%,   0.013,   0.505%,   0.048,   2.648,   1.662,  23.000,   0.001,   0.000%,   2.274%
spx,Long,3/04/1959,  56.440,9/04/1959,  56.170,  -0.478%,  -0.013,  -0.478%,   0.047,   2.662,   1.649,   5.000,  -0.003,  -0.478%,   0.283%
spx,Long,14/04/1959,  56.710,20/05/1959,  58.090,   2.433%,   0.064,   2.433%,   0.047,   2.649,   1.713,  27.000,   0.002,   0.000%,   2.927%
spx,Long,21/05/1959,  58.140,26/05/1959,  58.090,  -0.086%,  -0.002,  -0.086%,   0.047,   2.713,   1.711,   4.000,  -0.001,  -0.086%,   0.327%
spx,Long,27/05/1959,  58.190,8/06/1959,  56.760,  -2.457%,  -0.067,  -2.457%,   0.047,   2.711,   1.644,   9.000,  -0.008,  -2.457%,   0.842%
spx,Long,1/07/1959,  58.970,7/08/1959,  59.870,   1.526%,   0.040,   1.526%,   0.045,   2.644,   1.685,  27.000,   0.002,  -0.102%,   2.951%
spx,Long,9/10/1959,  57.000,12/10/1959,  57.320,   0.561%,   0.015,   0.561%,   0.047,   2.685,   1.700,   2.000,   0.015,   0.000%,   0.561%
spx,Long,13/10/1959,  57.160,23/10/1959,  56.560,  -1.050%,  -0.028,  -1.050%,   0.047,   2.700,   1.671,   9.000,  -0.004,  -2.029%,   0.297%
spx,Long,26/10/1959,  56.940,28/10/1959,  57.460,   0.913%,   0.024,   0.913%,   0.047,   2.671,   1.696,   3.000,   0.012,   0.000%,   0.913%
spx,Long,29/10/1959,  57.410,16/11/1959,  56.220,  -2.073%,  -0.056,  -2.073%,   0.047,   2.696,   1.640,  12.000,  -0.005,  -2.073%,   0.331%
spx,Long,19/11/1959,  56.940,11/01/1960,  58.770,   3.214%,   0.085,   3.214%,   0.046,   2.640,   1.725,  35.000,   0.002,   0.000%,   6.059%
spx,Long,1/03/1960,  56.010,2/03/1960,  55.620,  -0.696%,  -0.019,  -0.696%,   0.049,   2.725,   1.706,   2.000,  -0.019,  -0.696%,   0.000%
spx,Long,17/03/1960,  54.960,18/03/1960,  55.010,   0.091%,   0.002,   0.091%,   0.049,   2.706,   1.708,   2.000,   0.002,   0.000%,   0.091%
spx,Long,24/03/1960,  55.980,28/03/1960,  55.860,  -0.214%,  -0.006,  -0.214%,   0.048,   2.708,   1.702,   3.000,  -0.003,  -0.214%,   0.000%
spx,Long,1/04/1960,  55.430,22/04/1960,  55.420,  -0.018%,  -0.000,  -0.018%,   0.049,   2.702,   1.702,  15.000,  -0.000,  -0.108%,   2.093%
spx,Long,19/05/1960,  55.680,7/07/1960,  57.240,   2.802%,   0.076,   2.802%,   0.049,   2.702,   1.778,  34.000,   0.002,  -0.018%,   4.167%
spx,Long,11/08/1960,  56.280,8/09/1960,  55.740,  -0.959%,  -0.027,  -0.959%,   0.049,   2.778,   1.751,  20.000,  -0.001,  -0.959%,   3.181%
spx,Long,9/09/1960,  56.110,12/09/1960,  55.720,  -0.695%,  -0.019,  -0.695%,   0.049,   2.751,   1.732,   2.000,  -0.019,  -0.695%,   0.000%
spx,Long,18/10/1960,  54.350,20/10/1960,  53.860,  -0.902%,  -0.025,  -0.902%,   0.050,   2.732,   1.707,   3.000,  -0.012,  -0.902%,   0.000%
spx,Long,26/10/1960,  53.050,31/10/1960,  53.390,   0.641%,   0.017,   0.641%,   0.051,   2.707,   1.725,   4.000,   0.006,   0.000%,   1.074%
spx,Long,1/11/1960,  53.940,24/04/1961,  64.400,  19.392%,   0.528,  19.392%,   0.051,   2.725,   2.253, 119.000,   0.004,   0.000%,  27.327%
spx,Long,25/04/1961,  65.300,9/05/1961,  66.470,   1.792%,   0.058,   1.792%,   0.050,   3.253,   2.311,  11.000,   0.006,  -0.199%,   1.868%
spx,Long,11/05/1961,  66.390,16/05/1961,  67.080,   1.039%,   0.034,   1.039%,   0.050,   3.311,   2.346,   4.000,   0.011,   0.000%,   1.039%
spx,Long,17/05/1961,  67.390,7/06/1961,  65.640,  -2.597%,  -0.087,  -2.597%,   0.050,   3.346,   2.259,  14.000,  -0.007,  -2.597%,   0.000%
spx,Long,8/06/1961,  66.670,12/06/1961,  66.150,  -0.780%,  -0.025,  -0.780%,   0.049,   3.259,   2.233,   3.000,  -0.013,  -0.780%,   0.000%
spx,Long,7/07/1961,  65.770,10/07/1961,  65.710,  -0.091%,  -0.003,  -0.091%,   0.049,   3.233,   2.230,   2.000,  -0.003,  -0.091%,   0.000%
spx,Long,19/07/1961,  64.700,20/07/1961,  64.710,   0.015%,   0.000,   0.015%,   0.050,   3.230,   2.231,   2.000,   0.000,   0.000%,   0.015%
spx,Long,25/07/1961,  65.230,11/09/1961,  67.280,   3.143%,   0.102,   3.143%,   0.050,   3.231,   2.332,  34.000,   0.003,   0.000%,   4.952%
spx,Long,13/09/1961,  68.010,14/09/1961,  67.530,  -0.706%,  -0.024,  -0.706%,   0.049,   3.332,   2.309,   2.000,  -0.024,  -0.706%,   0.000%
spx,Long,9/10/1961,  67.940,19/12/1961,  71.260,   4.887%,   0.162,   4.887%,   0.049,   3.309,   2.471,  50.000,   0.003,  -0.132%,   6.918%
spx,Long,5/02/1962,  69.880,6/03/1962,  69.780,  -0.143%,  -0.005,  -0.143%,   0.050,   3.471,   2.466,  21.000,  -0.000,  -0.673%,   1.789%
spx,Long,8/03/1962,  70.190,22/03/1962,  70.400,   0.299%,   0.010,   0.299%,   0.049,   3.466,   2.476,  11.000,   0.001,  -1.126%,   1.781%
spx,Long,23/03/1962,  70.450,26/03/1962,  69.890,  -0.795%,  -0.028,  -0.795%,   0.049,   3.476,   2.448,   2.000,  -0.028,  -0.795%,   0.468%
spx,Long,28/03/1962,  70.040,30/03/1962,  69.550,  -0.700%,  -0.024,  -0.700%,   0.049,   3.448,   2.424,   3.000,  -0.012,  -0.714%,   0.657%
spx,Long,12/07/1962,  58.030,9/08/1962,  57.570,  -0.793%,  -0.027,  -0.793%,   0.059,   3.424,   2.397,  21.000,  -0.001,  -3.877%,   1.103%
spx,Long,14/08/1962,  58.250,19/09/1962,  58.950,   1.202%,   0.041,   1.202%,   0.058,   3.397,   2.438,  26.000,   0.002,  -1.442%,   3.571%
spx,Long,30/10/1962,  56.540,25/02/1963,  65.460,  15.776%,   0.542,  15.776%,   0.061,   3.438,   2.980,  80.000,   0.007,  -1.804%,  18.429%
spx,Long,13/03/1963,  65.910,14/03/1963,  65.600,  -0.470%,  -0.019,  -0.470%,   0.060,   3.980,   2.962,   2.000,  -0.019,  -0.561%,   0.546%
spx,Long,22/03/1963,  66.190,10/06/1963,  69.940,   5.666%,   0.224,   5.666%,   0.060,   3.962,   3.186,  55.000,   0.004,  -0.771%,   7.630%
spx,Long,13/06/1963,  70.230,14/06/1963,  70.250,   0.028%,   0.001,   0.028%,   0.060,   4.186,   3.187,   2.000,   0.001,  -0.356%,   0.883%
spx,Long,19/06/1963,  70.090,20/06/1963,  70.010,  -0.114%,  -0.005,  -0.114%,   0.060,   4.187,   3.183,   2.000,  -0.005,  -0.485%,   0.542%
spx,Long,21/06/1963,  70.250,26/06/1963,  69.410,  -1.196%,  -0.050,  -1.196%,   0.060,   4.183,   3.132,   4.000,  -0.017,  -1.196%,   0.598%
spx,Long,31/07/1963,  69.130,1/08/1963,  69.070,  -0.087%,  -0.004,  -0.087%,   0.060,   4.132,   3.129,   2.000,  -0.004,  -0.318%,   1.013%
spx,Long,6/08/1963,  70.170,7/08/1963,  69.960,  -0.299%,  -0.012,  -0.299%,   0.059,   4.129,   3.117,   2.000,  -0.012,  -0.855%,   0.328%
spx,Long,8/08/1963,  70.020,30/09/1963,  71.700,   2.399%,   0.099,   2.399%,   0.059,   4.117,   3.215,  37.000,   0.003,  -0.628%,   5.498%
spx,Long,3/10/1963,  72.830,4/10/1963,  72.850,   0.027%,   0.001,   0.027%,   0.058,   4.215,   3.216,   2.000,   0.001,  -1.002%,   0.371%
spx,Long,8/10/1963,  72.600,9/10/1963,  71.870,  -1.006%,  -0.042,  -1.006%,   0.058,   4.216,   3.174,   2.000,  -0.042,  -1.006%,   0.744%
spx,Long,17/10/1963,  73.260,15/11/1963,  72.350,  -1.242%,  -0.052,  -1.242%,   0.057,   4.174,   3.122,  21.000,  -0.003,  -1.269%,   2.621%
spx,Long,5/12/1963,  74.280,19/05/1964,  80.300,   8.104%,   0.334,   8.104%,   0.055,   4.122,   3.456, 115.000,   0.003,  -1.185%,  10.137%
spx,Long,20/05/1964,  80.660,2/06/1964,  79.700,  -1.190%,  -0.053,  -1.190%,   0.055,   4.456,   3.403,   9.000,  -0.007,  -1.190%,   1.029%
spx,Long,17/06/1964,  80.810,4/08/1964,  81.960,   1.423%,   0.063,   1.423%,   0.054,   4.403,   3.466,  34.000,   0.002,  -0.730%,   4.356%
spx,Long,2/09/1964,  82.310,10/11/1964,  84.840,   3.074%,   0.137,   3.074%,   0.054,   4.466,   3.603,  48.000,   0.003,  -0.437%,   4.362%
spx,Long,12/11/1964,  85.190,30/11/1964,  84.420,  -0.904%,  -0.042,  -0.904%,   0.054,   4.603,   3.562,  12.000,  -0.004,  -0.904%,   1.890%
spx,Long,31/12/1964,  84.750,11/02/1965,  85.540,   0.932%,   0.043,   0.932%,   0.054,   4.562,   3.604,  30.000,   0.001,  -1.156%,   4.059%
spx,Long,12/02/1965,  86.170,15/02/1965,  86.070,  -0.116%,  -0.005,  -0.116%,   0.053,   4.604,   3.599,   2.000,  -0.005,  -0.731%,   0.360%
spx,Long,24/02/1965,  87.170,1/03/1965,  87.250,   0.092%,   0.004,   0.092%,   0.053,   4.599,   3.603,   4.000,   0.001,  -0.849%,   0.769%
spx,Long,12/03/1965,  87.210,25/03/1965,  86.840,  -0.424%,  -0.020,  -0.424%,   0.053,   4.603,   3.583,  10.000,  -0.002,  -0.917%,   0.814%
spx,Long,8/04/1965,  87.040,21/05/1965,  88.750,   1.965%,   0.090,   1.965%,   0.053,   4.583,   3.674,  31.000,   0.003,  -0.804%,   4.182%
spx,Long,9/07/1965,  85.710,19/07/1965,  85.630,  -0.093%,  -0.004,  -0.093%,   0.055,   4.674,   3.669,   7.000,  -0.001,  -0.700%,   0.887%
spx,Long,26/07/1965,  84.050,22/11/1965,  91.640,   9.030%,   0.422,   9.030%,   0.056,   4.669,   4.091,  84.000,   0.005,  -0.892%,  11.005%
spx,Long,24/11/1965,  91.940,26/11/1965,  92.030,   0.098%,   0.005,   0.098%,   0.055,   5.091,   4.096,   2.000,   0.005,  -0.870%,   0.609%
spx,Long,22/12/1965,  92.290,27/12/1965,  91.520,  -0.834%,  -0.043,  -0.834%,   0.055,   5.096,   4.053,   3.000,  -0.021,  -0.834%,   0.845%
spx,Long,29/12/1965,  91.810,1/02/1966,  92.160,   0.381%,   0.019,   0.381%,   0.055,   5.053,   4.073,  25.000,   0.001,  -0.730%,   3.082%
spx,Long,2/02/1966,  92.530,3/02/1966,  92.650,   0.130%,   0.007,   0.130%,   0.055,   5.073,   4.079,   2.000,   0.007,  -1.308%,   0.411%
spx,Long,4/02/1966,  93.260,15/02/1966,  93.170,  -0.097%,  -0.005,  -0.097%,   0.054,   5.079,   4.074,   8.000,  -0.001,  -0.997%,   1.566%
spx,Long,31/03/1966,  89.230,3/05/1966,  89.850,   0.695%,   0.035,   0.695%,   0.057,   5.074,   4.109,  23.000,   0.002,  -0.852%,   4.247%
spx,Long,13/06/1966,  86.830,23/06/1966,  86.500,  -0.380%,  -0.019,  -0.380%,   0.059,   5.109,   4.090,   9.000,  -0.002,  -1.140%,   1.048%
spx,Long,6/07/1966,  87.060,13/07/1966,  86.300,  -0.873%,  -0.044,  -0.873%,   0.058,   5.090,   4.046,   6.000,  -0.009,  -1.711%,   1.298%
spx,Long,15/07/1966,  87.080,19/07/1966,  86.330,  -0.861%,  -0.043,  -0.861%,   0.058,   5.046,   4.002,   3.000,  -0.022,  -0.861%,   0.689%
spx,Long,27/09/1966,  78.100,30/09/1966,  76.560,  -1.972%,  -0.099,  -1.972%,   0.064,   5.002,   3.904,   4.000,  -0.033,  -2.881%,   1.280%
spx,Long,20/10/1966,  77.840,1/12/1966,  80.080,   2.878%,   0.141,   2.878%,   0.063,   4.904,   4.045,  29.000,   0.005,  -0.874%,   6.642%
spx,Long,6/12/1966,  80.840,15/12/1966,  81.640,   0.990%,   0.050,   0.990%,   0.062,   5.045,   4.095,   8.000,   0.007,  -1.101%,   3.761%
spx,Long,21/12/1966,  81.380,28/12/1966,  80.610,  -0.946%,  -0.048,  -0.946%,   0.063,   5.095,   4.046,   5.000,  -0.012,  -1.180%,   1.180%
spx,Long,3/01/1967,  80.380,10/04/1967,  88.240,   9.779%,   0.493,   9.779%,   0.063,   5.046,   4.540,  68.000,   0.007,  -1.182%,  14.108%
spx,Long,12/04/1967,  88.780,19/05/1967,  92.070,   3.706%,   0.205,   3.706%,   0.062,   5.540,   4.745,  28.000,   0.008,  -0.473%,   7.288%
spx,Long,20/06/1967,  92.480,13/07/1967,  92.420,  -0.065%,  -0.004,  -0.065%,   0.062,   5.745,   4.741,  17.000,  -0.000,  -2.552%,   0.735%
spx,Long,14/07/1967,  92.740,24/08/1967,  93.090,   0.377%,   0.022,   0.377%,   0.062,   5.741,   4.763,  30.000,   0.001,  -0.938%,   4.238%
spx,Long,13/09/1967,  95.990,12/10/1967,  95.750,  -0.250%,  -0.014,  -0.250%,   0.060,   5.763,   4.749,  22.000,  -0.001,  -1.240%,   2.417%
spx,Long,1/12/1967,  94.500,22/01/1968,  94.030,  -0.497%,  -0.029,  -0.497%,   0.061,   5.749,   4.720,  35.000,  -0.001,  -1.153%,   3.534%
spx,Long,13/03/1968,  90.030,14/03/1968,  88.320,  -1.899%,  -0.109,  -1.899%,   0.064,   5.720,   4.611,   2.000,  -0.109,  -1.899%,   0.755%
spx,Long,29/03/1968,  90.200,17/05/1968,  96.900,   7.428%,   0.417,   7.428%,   0.062,   5.611,   5.028,  34.000,   0.013,  -1.098%,  11.075%
spx,Long,20/05/1968,  96.450,27/05/1968,  96.990,   0.560%,   0.034,   0.560%,   0.063,   6.028,   5.062,   6.000,   0.007,  -0.674%,   1.783%
spx,Long,29/05/1968,  97.920,19/07/1968, 100.460,   2.594%,   0.157,   2.594%,   0.062,   6.062,   5.219,  30.000,   0.005,  -0.929%,   5.872%
spx,Long,30/08/1968,  98.860,23/12/1968, 105.210,   6.423%,   0.399,   6.423%,   0.063,   6.219,   5.619,  66.000,   0.006,  -0.668%,  10.631%
spx,Long,4/02/1969, 102.920,18/02/1969, 101.400,  -1.477%,  -0.098,  -1.477%,   0.064,   6.619,   5.521,  10.000,  -0.011,  -1.477%,   1.642%
spx,Long,25/03/1969,  99.660,29/05/1969, 103.460,   3.813%,   0.249,   3.813%,   0.065,   6.521,   5.770,  46.000,   0.006,  -0.783%,   7.104%
spx,Long,19/08/1969,  95.070,5/09/1969,  93.640,  -1.504%,  -0.102,  -1.504%,   0.071,   6.770,   5.668,  13.000,  -0.008,  -1.504%,   1.431%
spx,Long,10/09/1969,  94.950,18/09/1969,  94.900,  -0.053%,  -0.004,  -0.053%,   0.070,   6.668,   5.664,   7.000,  -0.001,  -1.811%,   0.864%
spx,Long,19/09/1969,  95.190,23/09/1969,  95.630,   0.462%,   0.031,   0.462%,   0.070,   6.664,   5.695,   3.000,   0.015,  -0.882%,   0.987%
spx,Long,24/09/1969,  95.500,26/09/1969,  94.160,  -1.403%,  -0.094,  -1.403%,   0.070,   6.695,   5.601,   3.000,  -0.047,  -1.403%,   0.733%
spx,Long,7/10/1969,  93.090,8/10/1969,  92.670,  -0.451%,  -0.030,  -0.451%,   0.071,   6.601,   5.571,   2.000,  -0.030,  -0.537%,   1.010%
spx,Long,13/10/1969,  94.550,18/11/1969,  96.390,   1.946%,   0.128,   1.946%,   0.070,   6.571,   5.699,  27.000,   0.005,  -1.428%,   4.950%
spx,Long,2/01/1970,  93.000,20/01/1970,  89.830,  -3.409%,  -0.228,  -3.409%,   0.072,   6.699,   5.471,  13.000,  -0.019,  -4.151%,   1.344%
